addr_st,addr_xst,city,state,address,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"W DONNER AV","N SEQUOIA DR",Fresno,CA,"W DONNER AV and N SEQUOIA DR",36.799438,-119.833597,1,intersection,,"N Sequoia Dr",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"BEDFORD AV",NA,Fresno,CA,"BEDFORD AV and NA",36.846219,-119.843905,0.9,street_center,,"W Bedford Ave",,,Fresno,CA,"Fresno County",93711,US,"TIGER/Line® dataset from the US Census Bureau"
"N BLACKSTONE AV","E THOMAS AV",Fresno,CA,"N BLACKSTONE AV and E THOMAS AV",36.752231,-119.792783,0.77,intersection,,"E Thomas Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"S CEDAR AV","E CALWA AV",Fresno,CA,"S CEDAR AV and E CALWA AV",36.704876,-119.755949,0.87,intersection,,"E Calwa Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"N ELLENDALE AV","W FLINT WY",Fresno,CA,"N ELLENDALE AV and W FLINT WY",36.787531,-119.888639,0.78,intersection,,"N Ellendale Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"S WEST AV","W EDEN AV",Fresno,CA,"S WEST AV and W EDEN AV",36.8411,-119.801015,0.5,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"S CEDAR AV","E ANNADALE AV",Fresno,CA,"S CEDAR AV and E ANNADALE AV",36.700195,-119.754286,1,intersection,,"E Annadale Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"S NORTHPOINTE DR","E FORTUNE AV",Fresno,CA,"S NORTHPOINTE DR and E FORTUNE AV",36.8411,-119.801015,0.5,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"S CHESTNUT AV","E LYELL AV",Fresno,CA,"S CHESTNUT AV and E LYELL AV",36.729566,-119.738719,0.76,intersection,,"E Lyell Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E RICHERT AV","N FIRST ST",Fresno,CA,"E RICHERT AV and N FIRST ST",36.79654,-119.77114,0.88,intersection,,"E Richert Ave",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"W SHAW AV","N CORNELIA AV",Fresno,CA,"W SHAW AV and N CORNELIA AV",36.808216,-119.88052,1,intersection,,"N Cornelia Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
200000000000,NA,Fresno,CA,"200000000000 and NA",0,0,0,,"Could not geocode address. Postal code or city required.",,,,,,,,,
"N BELLA VITA AV","E AMARYLLIS AV",Fresno,CA,"N BELLA VITA AV and E AMARYLLIS AV",36.8411,-119.801015,0.5,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"W CALIMYRNA AV","N CORNELIA AV",Fresno,CA,"W CALIMYRNA AV and N CORNELIA AV",36.824502,-119.880133,0.76,intersection,,"N Cornelia Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"E DUDLEY AV","N WILSON AV",Fresno,CA,"E DUDLEY AV and N WILSON AV",36.754,-119.806321,1,intersection,,"E Dudley Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"N BLACKSTONE AV","E SANTA ANA AV",Fresno,CA,"N BLACKSTONE AV and E SANTA ANA AV",36.804915,-119.788093,0.76,intersection,,"E Santa Ana Ave",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"N HUGHES AV","W HEDGES AV",Fresno,CA,"N HUGHES AV and W HEDGES AV",36.759254,-119.835543,1,intersection,,"N Hughes Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"E CHURCH AV","S CHERRY AV",Fresno,CA,"E CHURCH AV and S CHERRY AV",36.714162,-119.781709,0.93,intersection,,"E Church Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"E TOWNSEND AV","S SECOND ST",Fresno,CA,"E TOWNSEND AV and S SECOND ST",36.727595,-119.770491,1,intersection,,"E Townsend Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E HARVEY AV","N MAPLE AV",Fresno,CA,"E HARVEY AV and N MAPLE AV",36.754076,-119.745404,1,intersection,,"E Harvey Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E PLATT AV","S PURDUE AV",Fresno,CA,"E PLATT AV and S PURDUE AV",36.742222,-119.689719,0.55,intersection,,"E Platt Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"S SECOND ST","E LYELL AV",Fresno,CA,"S SECOND ST and E LYELL AV",36.729697,-119.770925,1,intersection,,"E Lyell Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"N DEL MAR AV","E TERRACE AV",Fresno,CA,"N DEL MAR AV and E TERRACE AV",36.773151,-119.795053,1,intersection,,"E Terrace Ave",,,Fresno,CA,"Fresno County",93704,US,"TIGER/Line® dataset from the US Census Bureau"
"W SUSSEX WY","N PACIFIC AV",Fresno,CA,"W SUSSEX WY and N PACIFIC AV",36.789152,-119.821082,0.92,intersection,,"N Pacific Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N ADOLINE AV","W PRINCETON AV",Fresno,CA,"N ADOLINE AV and W PRINCETON AV",36.775745,-119.814223,1,intersection,,"N Adoline Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N SHARON AV","E ACACIA AV",Fresno,CA,"N SHARON AV and E ACACIA AV",36.803764,-119.758714,0.82,intersection,,"E Acacia Ave",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"N HOWARD ST","E ANDREWS AV",Fresno,CA,"N HOWARD ST and E ANDREWS AV",36.78081,-119.781506,0.7,intersection,,"E Andrews Ave",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"W NORWICH AV","N SEQUOIA DR",Fresno,CA,"W NORWICH AV and N SEQUOIA DR",36.799438,-119.833597,0.96,intersection,,"N Sequoia Dr",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"W DAKOTA AV","N WEBER AV",Fresno,CA,"W DAKOTA AV and N WEBER AV",36.786442,-119.849905,1,intersection,,"N Weber Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N FELAND AV","W SIERRA AV",Fresno,CA,"N FELAND AV and W SIERRA AV",36.829971,-119.848371,1,intersection,,"N Feland Ave",,,Fresno,CA,"Fresno County",93711,US,"TIGER/Line® dataset from the US Census Bureau"
"S FRUIT AV","W STROTHER AV",Fresno,CA,"S FRUIT AV and W STROTHER AV",36.7264,-119.817609,1,intersection,,"S Fruit Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"N BACKER AV","E NEVADA AV",Fresno,CA,"N BACKER AV and E NEVADA AV",36.745905,-119.743167,1,intersection,,"E Nevada Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"N ORCHARD ST","E SAGINAW WY",Fresno,CA,"N ORCHARD ST and E SAGINAW WY",36.788471,-119.774954,1,intersection,,"E Saginaw Way",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"S FRWY 41","E JENSEN AV",Fresno,CA,"S FRWY 41 and E JENSEN AV",36.8411,-119.801015,0.5,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"E BYRD AV","S JACKSON AV",Fresno,CA,"E BYRD AV and S JACKSON AV",36.709732,-119.749701,0.86,intersection,,"E Byrd Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"E MICHIGAN AV","N SEVENTH ST",Fresno,CA,"E MICHIGAN AV and N SEVENTH ST",36.776707,-119.761622,0.85,intersection,,"E Michigan Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"W SPRUCE AV","N THORNE AV",Fresno,CA,"W SPRUCE AV and N THORNE AV",36.841051,-119.81288,1,intersection,,"N Thorne Ave",,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"W BARSTOW AV","N MARKS AV",Fresno,CA,"W BARSTOW AV and N MARKS AV",36.815477,-119.844395,1,intersection,,"N Marks Ave",,,Fresno,CA,"Fresno County",93711,US,"TIGER/Line® dataset from the US Census Bureau"
"S TEILMAN AV","W EDEN AV",Fresno,CA,"S TEILMAN AV and W EDEN AV",36.72492,-119.822154,1,intersection,,"S Teilman Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"W FLINT WY","N MANOR AV",Fresno,CA,"W FLINT WY and N MANOR AV",36.787326,-119.827656,0.66,intersection,,"N Manor Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"E REDLANDS AV","N HORNET AV",Fresno,CA,"E REDLANDS AV and N HORNET AV",36.783312,-119.659119,1,intersection,,"E Redlands Ave",,,Fresno,CA,"Fresno County",93737,US,"TIGER/Line® dataset from the US Census Bureau"
"W LOCUST AV","N HARRISON AV",Fresno,CA,"W LOCUST AV and N HARRISON AV",36.8407,-119.810645,0.91,intersection,,"N Harrison Ave",,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"N CEDAR AV","E COPPER AV",Fresno,CA,"N CEDAR AV and E COPPER AV",36.8411,-119.801015,0.5,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"N BOYD AV","E TRENTON AV",Fresno,CA,"N BOYD AV and E TRENTON AV",36.859772,-119.755201,0.95,intersection,,"E Trenton Ave",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"N DEL MAR AV","W MORRIS AV",Fresno,CA,"N DEL MAR AV and W MORRIS AV",36.821939,-119.794866,1,intersection,,"N Del Mar Ave",,,Fresno,CA,"Fresno County",93704,US,"TIGER/Line® dataset from the US Census Bureau"
"E BENJAMIN AV","S BAILEY AV",Fresno,CA,"E BENJAMIN AV and S BAILEY AV",36.731028,-119.719059,0.59,intersection,,"E Benjamin",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"E INYO ST","S WALLING AV",Fresno,CA,"E INYO ST and S WALLING AV",36.737763,-119.702392,0.9,intersection,,"E Inyo St",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"S ROGERS LN","S PARK CIRCLE DR",Fresno,CA,"S ROGERS LN and S PARK CIRCLE DR",36.732019,-119.702224,1,intersection,,"S Park Circle Dr",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"W PINEDALE AV","N IVANHOE AV",Fresno,CA,"W PINEDALE AV and N IVANHOE AV",36.843032,-119.892658,1,intersection,,"N Ivanhoe Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"E EUGENIA AV","S BACKER AV",Fresno,CA,"E EUGENIA AV and S BACKER AV",36.713311,-119.743579,0.96,intersection,,"E Eugenia Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"N EIGHTH ST","E MCKENZIE AV",Fresno,CA,"N EIGHTH ST and E MCKENZIE AV",36.746833,-119.760789,0.8,intersection,,"E McKenzie Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"W BROWN AV","N FRUIT AV",Fresno,CA,"W BROWN AV and N FRUIT AV",36.774817,-119.817604,0.77,intersection,,"N Fruit Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"E WEBSTER AV","N GLENN AV",Fresno,CA,"E WEBSTER AV and N GLENN AV",36.756572,-119.792802,1,intersection,,"E Webster Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"E LAMONA AV","N BARTON AV",Fresno,CA,"E LAMONA AV and N BARTON AV",36.760441,-119.749938,1,intersection,,"E Lamona Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"W PINEDALE AV","N VISTA AV",Fresno,CA,"W PINEDALE AV and N VISTA AV",36.843142,-119.898669,1,intersection,,"N Vista Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N WOODSON AV","W ASHLAN AV",Fresno,CA,"N WOODSON AV and W ASHLAN AV",36.793723,-119.836919,1,intersection,,"N Woodson Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N IVANHOE AV","W UNIVERSITY AV",Fresno,CA,"N IVANHOE AV and W UNIVERSITY AV",36.766646,-119.892345,1,intersection,,"N Ivanhoe Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"W MINARETS AV","N ADOLINE AV",Fresno,CA,"W MINARETS AV and N ADOLINE AV",36.841808,-119.813935,0.93,intersection,,"N Adoline Ave",,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"N VAN BUREN AV","W DEVLAN AV",Fresno,CA,"N VAN BUREN AV and W DEVLAN AV",36.838177,-119.918273,0.8,intersection,,"N Devlan Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N ANTIOCH AV","W UNIVERSITY AV",Fresno,CA,"N ANTIOCH AV and W UNIVERSITY AV",36.767457,-119.876228,0.96,intersection,,"N Antioch Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N SHIRLEY AV","E GARLAND AV",Fresno,CA,"N SHIRLEY AV and E GARLAND AV",36.786463,-119.843196,0.66,intersection,,"N Cheryl Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"E BUTLER AV","S HELM AV",Fresno,CA,"E BUTLER AV and S HELM AV",36.728647,-119.722942,1,intersection,,"E Butler Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"E TRENTON AV","N ARCHIE AV",Fresno,CA,"E TRENTON AV and N ARCHIE AV",36.859772,-119.755201,0.89,intersection,,"E Trenton Ave",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"E PRYOR DR","N JADE AV",Fresno,CA,"E PRYOR DR and N JADE AV",36.870342,-119.739481,1,intersection,,"E Pryor Dr",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"N WINERY AV","E GRANADA AV",Fresno,CA,"N WINERY AV and E GRANADA AV",36.748624,-119.731857,0.8,intersection,,"E Grant Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"E MCKENZIE AV","N EIGHTH ST",Fresno,CA,"E MCKENZIE AV and N EIGHTH ST",36.746833,-119.760789,1,intersection,,"E McKenzie Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E COLUMBIA DR","S COLUMBIA DR",Fresno,CA,"E COLUMBIA DR and S COLUMBIA DR",36.658445,-119.43959,0.8,intersection,,Columbia,,,Reedley,CA,"Fresno County",93654,US,"TIGER/Line® dataset from the US Census Bureau"
"E TOWNSEND AV","S NINTH ST",Fresno,CA,"E TOWNSEND AV and S NINTH ST",36.727706,-119.759145,1,intersection,,"E Townsend Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"N ADOLINE AV","W HARVARD AV",Fresno,CA,"N ADOLINE AV and W HARVARD AV",36.773958,-119.814224,1,intersection,,"N Adoline Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N SIXTH ST","E MAYFAIR DR N",Fresno,CA,"N SIXTH ST and E MAYFAIR DR N",36.766326,-119.764889,0.8,intersection,,"Mayfair Dr E",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"N SIXTH ST","E WASHINGTON AV",Fresno,CA,"N SIXTH ST and E WASHINGTON AV",36.747728,-119.764334,1,intersection,,"E Washington Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"S TRINITY ST","A ST",Fresno,CA,"S TRINITY ST and A ST",36.732332,-119.808442,1,street_center,,"S Trinity St",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"N CHESTNUT AV","E HARVARD AV",Fresno,CA,"N CHESTNUT AV and E HARVARD AV",36.774059,-119.736313,1,intersection,,"E Harvard Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"N CHANNING WY","W DAKOTA AV",Fresno,CA,"N CHANNING WY and W DAKOTA AV",36.786584,-119.824221,0.8,intersection,,"N Channing Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"E CORNELL AV","N BOND ST",Fresno,CA,"E CORNELL AV and N BOND ST",36.777264,-119.769617,0.83,intersection,,"E Cornell Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"E ATCHISON ST","S CHESTNUT AV",Fresno,CA,"E ATCHISON ST and S CHESTNUT AV",36.720956,-119.735049,0.59,intersection,,"E Atchison Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"N CLEO AV","W ROBERTS AV",Fresno,CA,"N CLEO AV and W ROBERTS AV",36.818971,-119.882469,0.93,intersection,,"N Cleo Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"W BROWNING AV","N TAMERA AV",Fresno,CA,"W BROWNING AV and N TAMERA AV",36.81908,-119.851598,0.89,intersection,,"N Tamera Ave",,,Fresno,CA,"Fresno County",93711,US,"TIGER/Line® dataset from the US Census Bureau"
"N FIRST ST","E ESCALON AV",Fresno,CA,"N FIRST ST and E ESCALON AV",36.826608,-119.772169,0.99,intersection,,"E Escalon Ave",,,Fresno,CA,"Fresno County",93710,US,"TIGER/Line® dataset from the US Census Bureau"
"S WINERY AV","E GEARY ST",Fresno,CA,"S WINERY AV and E GEARY ST",36.720323,-119.732423,1,intersection,,"E Geary St",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"E LESTER AV","N EUREKA AV",Fresno,CA,"E LESTER AV and N EUREKA AV",36.864505,-119.779256,1,intersection,,"E Lester Ave",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"E DAKOTA AV","N RENN AV",Fresno,CA,"E DAKOTA AV and N RENN AV",36.786608,-119.68424,0.96,intersection,,"E Dakota Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"N RECREATION AV","E TURNER AV",Fresno,CA,"N RECREATION AV and E TURNER AV",36.752265,-119.738634,1,intersection,,"E Turner Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E GARLAND AV","N SHIRLEY AV",Fresno,CA,"E GARLAND AV and N SHIRLEY AV",36.786463,-119.843196,0.66,intersection,,"N Cheryl Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N SHERMAN AV","E ROBERTS AV",Fresno,CA,"N SHERMAN AV and E ROBERTS AV",36.820208,-119.774383,0.85,intersection,,"E Roberts Ave",,,Fresno,CA,"Fresno County",93710,US,"TIGER/Line® dataset from the US Census Bureau"
"E LYELL AV","S RECREATION AV",Fresno,CA,"E LYELL AV and S RECREATION AV",36.729566,-119.738719,1,intersection,,"E Lyell Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"N ALVA AV","W MESA AV",Fresno,CA,"N ALVA AV and W MESA AV",36.825547,-119.858904,0.88,intersection,,"N Alva Ave",,,Fresno,CA,"Fresno County",93711,US,"TIGER/Line® dataset from the US Census Bureau"
"W NORWICH AV","N SANTA FE AV",Fresno,CA,"W NORWICH AV and N SANTA FE AV",36.800646,-119.828845,1,intersection,,"N Santa Fe Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N SIERRA VISTA AV","E WHITE AV",Fresno,CA,"N SIERRA VISTA AV and E WHITE AV",36.751359,-119.740897,1,intersection,,"E White Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"N HILLIARD LN","E SHIELDS AV",Fresno,CA,"N HILLIARD LN and E SHIELDS AV",36.779558,-119.766208,0.74,intersection,,"E Shields Ave",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"E GRANT AV","N ELEVENTH ST",Fresno,CA,"E GRANT AV and N ELEVENTH ST",36.748649,-119.756696,0.74,intersection,,"E Grant Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E RACO AV","S SHELLY AV",Fresno,CA,"E RACO AV and S SHELLY AV",36.73361,-119.670865,0.63,intersection,,"E Raco",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"N CHANNING WY","W CORNELL AV",Fresno,CA,"N CHANNING WY and W CORNELL AV",36.777446,-119.824334,1,intersection,,"N Channing Way",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"E MCKENZIE AV","N U ST",Fresno,CA,"E MCKENZIE AV and N U ST",36.746828,-119.780376,1,intersection,,"E McKenzie Ave",,,Fresno,CA,"Fresno County",93701,US,"TIGER/Line® dataset from the US Census Bureau"
"W YALE AV","N WEST AV",Fresno,CA,"W YALE AV and N WEST AV",36.77003,-119.834258,1,street_center,,"W Yale Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"W CORNELL AV","N TEILMAN AV",Fresno,CA,"W CORNELL AV and N TEILMAN AV",36.777454,-119.822073,1,intersection,,"N Teilman Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"E ALTA AV","S SHELLY AV",Fresno,CA,"E ALTA AV and S SHELLY AV",36.734284,-119.670781,0.55,intersection,,"E Alta Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"W WOODWARD AV","S WEST AV",Fresno,CA,"W WOODWARD AV and S WEST AV",36.722114,-119.816384,1,street_center,,"W Woodward Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"S NINTH ST","E BRALY AV",Fresno,CA,"S NINTH ST and E BRALY AV",36.724094,-119.761401,0.77,intersection,,"E Braly Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"S PICKFORD AV","E OLEANDER AV",Fresno,CA,"S PICKFORD AV and E OLEANDER AV",36.729767,-119.805742,1,intersection,,"E Oleander Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"S SIERRA VISTA AV","E LYELL AV",Fresno,CA,"S SIERRA VISTA AV and E LYELL AV",36.729559,-119.740989,1,intersection,,"E Lyell Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
